,team,home_wins,away_wins,total_wins,home_losses,away_losses,total_losses,home_draws,away_draws,total_draws,home_games_played,away_games_played,total_games_played,home_win_pct,home_unbeaten_pct,away_win_pct,away_unbeaten_pct,win_pct,unbeaten_pct,home_friendly_wins,away_friendly_wins,total_friendly_wins,home_friendly_losses,away_friendly_losses,total_friendly_losses,home_friendly_draws,away_friendly_draws,total_friendly_draws,home_friendly_games_played,away_friendly_games_played,total_friendly_games_played,home_friendly_win_pct,home_friendly_unbeaten_pct,away_friendly_win_pct,away_friendly_unbeaten_pct,friendly_win_pct,friendly_unbeaten_pct,tournament_wins,tournament_losses,tournament_draws,tournament_games_played,tournament_win_pct,tournament_unbeaten_pct,home_goals_for,average_home_goals_for,home_goals_against,average_home_goals_against,home_goal_difference,average_home_goal_difference,away_goals_for,average_away_goals_for,away_goals_against,average_away_goals_against,away_goal_difference,average_away_goal_difference,goals_for,average_goals_for,goal_difference,average_goal_difference,goals_against,average_goals_against,friendly_home_goals_for,average_friendly_home_goals_for,friendly_home_goals_against,average_friendly_home_goals_against,friendly_home_goal_difference,average_friendly_home_goal_difference,friendly_away_goals_for,average_friendly_away_goals_for,friendly_away_goals_against,average_friendly_away_goals_against,friendly_away_goal_difference,average_friendly_away_goal_difference,friendly_goals_for,average_friendly_goals_for,friendly_goals_against,average_friendly_goals_against,friendly_goal_difference,friendly_average_goal_difference,tournament_goals_for,average_tournament_goals_for,tournament_goals_against,average_tournament_goals_against,tournament_goal_difference,average_tournament_goal_difference
85,Equatorial Guinea,35.0,10.0,45.0,24.0,53.0,77.0,18.0,16.0,34.0,77.0,79.0,156.0,0.45454545454545453,0.6883116883116883,0.12658227848101267,0.3291139240506329,0.28846153846153844,0.5064102564102564,6.0,2.0,8.0,4.0,12.0,16.0,10.0,4.0,14.0,20.0,18.0,38.0,0.3,0.8,0.1111111111111111,0.3333333333333333,0.21052631578947367,0.5789473684210527,37.0,61.0,20.0,118.0,0.3135593220338983,0.4830508474576271,86.0,1.1168831168831168,70.0,0.9090909090909091,16.0,0.20779220779220775,53.0,0.6708860759493671,156.0,1.9746835443037976,-103.0,-1.3037974683544304,139.0,0.8910256410256411,-87.0,-0.5576923076923077,226.0,1.4487179487179487,25.0,1.25,21.0,1.05,4.0,0.19999999999999996,10.0,0.5555555555555556,34.0,1.8888888888888888,-24.0,-1.3333333333333333,35.0,0.9210526315789473,55.0,1.4473684210526316,-20.0,-0.5263157894736842,104.0,0.8813559322033898,171.0,1.4491525423728813,-67.0,-0.5677966101694916
86,Eritrea,7.0,4.0,11.0,10.0,34.0,44.0,9.0,7.0,16.0,26.0,45.0,71.0,0.2692307692307692,0.6153846153846154,0.08888888888888889,0.24444444444444444,0.15492957746478872,0.38028169014084506,1.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,4.0,5.0,9.0,0.25,0.5,0.2,0.4,0.2222222222222222,0.4444444444444444,9.0,39.0,14.0,62.0,0.14516129032258066,0.3709677419354839,16.0,0.6153846153846154,28.0,1.0769230769230769,-12.0,-0.46153846153846145,32.0,0.7111111111111111,93.0,2.066666666666667,-61.0,-1.3555555555555556,48.0,0.676056338028169,-73.0,-1.028169014084507,121.0,1.704225352112676,2.0,0.5,5.0,1.25,-3.0,-0.75,3.0,0.6,7.0,1.4,-4.0,-0.7999999999999999,5.0,0.5555555555555556,12.0,1.3333333333333333,-7.0,-0.7777777777777778,43.0,0.6935483870967742,109.0,1.7580645161290323,-66.0,-1.064516129032258
87,Estonia,79.0,51.0,130.0,116.0,164.0,280.0,62.0,55.0,117.0,257.0,270.0,527.0,0.30739299610894943,0.5486381322957199,0.18888888888888888,0.3925925925925926,0.24667931688804554,0.4686907020872865,46.0,33.0,79.0,43.0,81.0,124.0,40.0,28.0,68.0,129.0,142.0,271.0,0.35658914728682173,0.6666666666666666,0.2323943661971831,0.4295774647887324,0.2915129151291513,0.5424354243542435,51.0,156.0,49.0,256.0,0.19921875,0.390625,292.0,1.1361867704280155,390.0,1.517509727626459,-98.0,-0.38132295719844356,229.0,0.8481481481481481,543.0,2.011111111111111,-314.0,-1.162962962962963,521.0,0.9886148007590133,-412.0,-0.7817836812144212,933.0,1.7703984819734346,169.0,1.310077519379845,187.0,1.449612403100775,-18.0,-0.13953488372093004,130.0,0.9154929577464789,262.0,1.8450704225352113,-132.0,-0.9295774647887324,299.0,1.103321033210332,449.0,1.6568265682656826,-150.0,-0.5535055350553506,222.0,0.8671875,484.0,1.890625,-262.0,-1.0234375
88,Eswatini,32.0,22.0,54.0,53.0,74.0,127.0,40.0,37.0,77.0,125.0,133.0,258.0,0.256,0.576,0.16541353383458646,0.44360902255639095,0.20930232558139536,0.5077519379844961,12.0,11.0,23.0,26.0,33.0,59.0,19.0,16.0,35.0,57.0,60.0,117.0,0.21052631578947367,0.543859649122807,0.18333333333333332,0.45,0.19658119658119658,0.49572649572649574,31.0,68.0,42.0,141.0,0.2198581560283688,0.5177304964539007,115.0,0.92,170.0,1.36,-55.0,-0.44000000000000006,103.0,0.7744360902255639,254.0,1.9097744360902256,-151.0,-1.1353383458646618,218.0,0.8449612403100775,-206.0,-0.7984496124031008,424.0,1.6434108527131783,49.0,0.8596491228070176,82.0,1.4385964912280702,-33.0,-0.5789473684210527,50.0,0.8333333333333334,120.0,2.0,-70.0,-1.1666666666666665,99.0,0.8461538461538461,202.0,1.7264957264957266,-103.0,-0.8803418803418803,119.0,0.8439716312056738,222.0,1.574468085106383,-103.0,-0.7304964539007093
89,Ethiopia,107.0,33.0,140.0,59.0,105.0,164.0,66.0,23.0,89.0,232.0,161.0,393.0,0.46120689655172414,0.7456896551724138,0.20496894409937888,0.34782608695652173,0.356234096692112,0.5826972010178118,40.0,17.0,57.0,17.0,23.0,40.0,24.0,6.0,30.0,81.0,46.0,127.0,0.49382716049382713,0.7901234567901234,0.3695652173913043,0.5,0.44881889763779526,0.6850393700787402,83.0,124.0,59.0,266.0,0.31203007518796994,0.5338345864661654,367.0,1.581896551724138,231.0,0.9956896551724138,136.0,0.5862068965517241,168.0,1.0434782608695652,340.0,2.111801242236025,-172.0,-1.0683229813664596,535.0,1.361323155216285,-36.0,-0.0916030534351145,571.0,1.4529262086513994,147.0,1.8148148148148149,69.0,0.8518518518518519,78.0,0.962962962962963,80.0,1.7391304347826086,87.0,1.891304347826087,-7.0,-0.15217391304347827,227.0,1.7874015748031495,156.0,1.2283464566929134,71.0,0.5590551181102362,308.0,1.1578947368421053,415.0,1.5601503759398496,-107.0,-0.40225563909774437
90,Falkland Islands,2.0,4.0,6.0,11.0,15.0,26.0,0.0,1.0,1.0,13.0,20.0,33.0,0.15384615384615385,0.15384615384615385,0.2,0.25,0.18181818181818182,0.21212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,1.0,33.0,0.18181818181818182,0.21212121212121213,16.0,1.2307692307692308,54.0,4.153846153846154,-38.0,-2.9230769230769234,15.0,0.75,67.0,3.35,-52.0,-2.6,31.0,0.9393939393939394,-90.0,-2.727272727272727,121.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.9393939393939394,121.0,3.6666666666666665,-90.0,-2.727272727272727
91,Faroe Islands,36.0,13.0,49.0,81.0,103.0,184.0,15.0,18.0,33.0,132.0,134.0,266.0,0.2727272727272727,0.38636363636363635,0.09701492537313433,0.23134328358208955,0.18421052631578946,0.3082706766917293,13.0,7.0,20.0,12.0,29.0,41.0,4.0,5.0,9.0,29.0,41.0,70.0,0.4482758620689655,0.5862068965517241,0.17073170731707318,0.2926829268292683,0.2857142857142857,0.4142857142857143,29.0,143.0,24.0,196.0,0.14795918367346939,0.27040816326530615,140.0,1.0606060606060606,271.0,2.053030303030303,-131.0,-0.9924242424242427,79.0,0.5895522388059702,350.0,2.611940298507463,-271.0,-2.022388059701493,219.0,0.8233082706766918,-402.0,-1.5112781954887218,621.0,2.3345864661654137,47.0,1.6206896551724137,52.0,1.793103448275862,-5.0,-0.1724137931034484,29.0,0.7073170731707317,100.0,2.4390243902439024,-71.0,-1.7317073170731707,76.0,1.0857142857142856,152.0,2.1714285714285713,-76.0,-1.0857142857142856,143.0,0.7295918367346939,469.0,2.392857142857143,-326.0,-1.663265306122449
92,Felvidék,1.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0,2.0,3.0,9.0,12.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,12.0,0.4166666666666667,0.5833333333333334,3.0,1.0,5.0,1.6666666666666667,-2.0,-0.6666666666666667,11.0,1.2222222222222223,15.0,1.6666666666666667,-4.0,-0.4444444444444444,14.0,1.1666666666666667,-6.0,-0.5,20.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.1666666666666667,20.0,1.6666666666666667,-6.0,-0.5
93,Fiji,85.0,25.0,110.0,48.0,48.0,96.0,26.0,17.0,43.0,159.0,90.0,249.0,0.5345911949685535,0.6981132075471698,0.2777777777777778,0.4666666666666667,0.44176706827309237,0.6144578313253012,26.0,4.0,30.0,22.0,18.0,40.0,12.0,7.0,19.0,60.0,29.0,89.0,0.43333333333333335,0.6333333333333333,0.13793103448275862,0.3793103448275862,0.33707865168539325,0.550561797752809,80.0,56.0,24.0,160.0,0.5,0.65,442.0,2.779874213836478,214.0,1.3459119496855345,228.0,1.4339622641509433,136.0,1.511111111111111,187.0,2.077777777777778,-51.0,-0.5666666666666669,578.0,2.321285140562249,177.0,0.7108433734939759,401.0,1.6104417670682731,106.0,1.7666666666666666,85.0,1.4166666666666667,21.0,0.34999999999999987,23.0,0.7931034482758621,57.0,1.9655172413793103,-34.0,-1.1724137931034482,129.0,1.449438202247191,142.0,1.595505617977528,-13.0,-0.14606741573033707,449.0,2.80625,259.0,1.61875,190.0,1.1875
94,Finland,116.0,93.0,209.0,165.0,256.0,421.0,71.0,91.0,162.0,352.0,440.0,792.0,0.32954545454545453,0.53125,0.21136363636363636,0.41818181818181815,0.2638888888888889,0.4684343434343434,46.0,45.0,91.0,64.0,106.0,170.0,25.0,50.0,75.0,135.0,201.0,336.0,0.34074074074074073,0.5259259259259259,0.22388059701492538,0.472636815920398,0.2708333333333333,0.49404761904761907,118.0,251.0,87.0,456.0,0.25877192982456143,0.44956140350877194,509.0,1.4460227272727273,655.0,1.8607954545454546,-146.0,-0.4147727272727273,423.0,0.9613636363636363,966.0,2.1954545454545453,-543.0,-1.234090909090909,932.0,1.1767676767676767,-689.0,-0.8699494949494949,1621.0,2.0467171717171717,219.0,1.6222222222222222,276.0,2.0444444444444443,-57.0,-0.42222222222222205,211.0,1.0497512437810945,407.0,2.0248756218905473,-196.0,-0.9751243781094527,430.0,1.2797619047619047,683.0,2.0327380952380953,-253.0,-0.7529761904761905,502.0,1.1008771929824561,938.0,2.057017543859649,-436.0,-0.956140350877193
95,France,305.0,151.0,456.0,111.0,144.0,255.0,102.0,87.0,189.0,518.0,382.0,900.0,0.5888030888030888,0.7857142857142857,0.39528795811518325,0.6230366492146597,0.5066666666666667,0.7166666666666667,157.0,63.0,220.0,80.0,95.0,175.0,62.0,37.0,99.0,299.0,195.0,494.0,0.5250836120401338,0.7324414715719063,0.3230769230769231,0.5128205128205128,0.44534412955465585,0.645748987854251,236.0,80.0,90.0,406.0,0.5812807881773399,0.8029556650246306,1072.0,2.0694980694980694,555.0,1.0714285714285714,517.0,0.998069498069498,567.0,1.4842931937172774,604.0,1.581151832460733,-37.0,-0.09685863874345557,1639.0,1.8211111111111111,480.0,0.5333333333333333,1159.0,1.2877777777777777,557.0,1.862876254180602,374.0,1.2508361204013378,183.0,0.6120401337792643,279.0,1.4307692307692308,411.0,2.1076923076923078,-132.0,-0.676923076923077,836.0,1.6923076923076923,785.0,1.5890688259109311,51.0,0.10323886639676114,803.0,1.977832512315271,374.0,0.9211822660098522,429.0,1.0566502463054188
96,Franconia,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,9.0,4.5,-5.0,-2.5,8.0,2.6666666666666665,-3.0,-1.0,11.0,3.6666666666666665,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,8.0,4.0,5.0,2.5,3.0,1.5,0.0,0.0,6.0,6.0,-6.0,-6.0
97,French Guiana,32.0,22.0,54.0,29.0,53.0,82.0,17.0,20.0,37.0,78.0,95.0,173.0,0.41025641025641024,0.6282051282051282,0.23157894736842105,0.4421052631578947,0.31213872832369943,0.5260115606936416,7.0,5.0,12.0,13.0,22.0,35.0,7.0,2.0,9.0,27.0,29.0,56.0,0.25925925925925924,0.5185185185185185,0.1724137931034483,0.2413793103448276,0.21428571428571427,0.375,42.0,47.0,28.0,117.0,0.358974358974359,0.5982905982905983,140.0,1.794871794871795,104.0,1.3333333333333333,36.0,0.4615384615384617,120.0,1.263157894736842,191.0,2.0105263157894737,-71.0,-0.7473684210526317,260.0,1.5028901734104045,-35.0,-0.2023121387283237,295.0,1.7052023121387283,37.0,1.3703703703703705,44.0,1.6296296296296295,-7.0,-0.2592592592592591,33.0,1.1379310344827587,88.0,3.0344827586206895,-55.0,-1.8965517241379308,70.0,1.25,132.0,2.357142857142857,-62.0,-1.1071428571428572,190.0,1.623931623931624,163.0,1.393162393162393,27.0,0.23076923076923078
98,Frøya,4.0,3.0,7.0,9.0,15.0,24.0,1.0,1.0,2.0,14.0,19.0,33.0,0.2857142857142857,0.35714285714285715,0.15789473684210525,0.21052631578947367,0.21212121212121213,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,2.0,33.0,0.21212121212121213,0.2727272727272727,35.0,2.5,40.0,2.857142857142857,-5.0,-0.3571428571428572,24.0,1.263157894736842,84.0,4.421052631578948,-60.0,-3.1578947368421058,59.0,1.7878787878787878,-65.0,-1.9696969696969697,124.0,3.757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.7878787878787878,124.0,3.757575757575758,-65.0,-1.9696969696969697
99,Gabon,88.0,43.0,131.0,42.0,100.0,142.0,64.0,47.0,111.0,194.0,190.0,384.0,0.4536082474226804,0.7835051546391752,0.22631578947368422,0.47368421052631576,0.3411458333333333,0.6302083333333334,28.0,18.0,46.0,31.0,36.0,67.0,33.0,20.0,53.0,92.0,74.0,166.0,0.30434782608695654,0.6630434782608695,0.24324324324324326,0.5135135135135135,0.27710843373493976,0.5963855421686747,85.0,75.0,58.0,218.0,0.38990825688073394,0.6559633027522935,265.0,1.365979381443299,165.0,0.8505154639175257,100.0,0.5154639175257733,178.0,0.9368421052631579,288.0,1.5157894736842106,-110.0,-0.5789473684210527,443.0,1.1536458333333333,-10.0,-0.026041666666666668,453.0,1.1796875,101.0,1.0978260869565217,100.0,1.0869565217391304,1.0,0.010869565217391353,84.0,1.135135135135135,120.0,1.6216216216216217,-36.0,-0.4864864864864866,185.0,1.1144578313253013,220.0,1.3253012048192772,-35.0,-0.21084337349397592,258.0,1.18348623853211,233.0,1.0688073394495412,25.0,0.11467889908256881
100,Galicia,3.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,3.0,8.0,2.0,10.0,0.375,0.75,0.5,0.5,0.4,0.7,3.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,3.0,8.0,2.0,10.0,0.375,0.75,0.5,0.5,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.875,18.0,2.25,-3.0,-0.375,4.0,2.0,2.0,1.0,2.0,1.0,19.0,1.9,-1.0,-0.1,20.0,2.0,15.0,1.875,18.0,2.25,-3.0,-0.375,4.0,2.0,2.0,1.0,2.0,1.0,19.0,1.9,20.0,2.0,-1.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
101,Gambia,48.0,18.0,66.0,42.0,69.0,111.0,50.0,20.0,70.0,140.0,107.0,247.0,0.34285714285714286,0.7,0.16822429906542055,0.35514018691588783,0.26720647773279355,0.5506072874493927,16.0,10.0,26.0,18.0,25.0,43.0,19.0,7.0,26.0,53.0,42.0,95.0,0.3018867924528302,0.660377358490566,0.23809523809523808,0.40476190476190477,0.2736842105263158,0.5473684210526316,40.0,68.0,44.0,152.0,0.2631578947368421,0.5526315789473685,162.0,1.1571428571428573,153.0,1.0928571428571427,9.0,0.0642857142857145,79.0,0.7383177570093458,188.0,1.7570093457943925,-109.0,-1.0186915887850467,241.0,0.9757085020242915,-100.0,-0.4048582995951417,341.0,1.3805668016194332,50.0,0.9433962264150944,56.0,1.0566037735849056,-6.0,-0.1132075471698113,38.0,0.9047619047619048,77.0,1.8333333333333333,-39.0,-0.9285714285714285,88.0,0.9263157894736842,133.0,1.4,-45.0,-0.47368421052631576,153.0,1.006578947368421,208.0,1.368421052631579,-55.0,-0.3618421052631579
102,Georgia,56.0,34.0,90.0,43.0,89.0,132.0,32.0,28.0,60.0,131.0,151.0,282.0,0.42748091603053434,0.6717557251908397,0.2251655629139073,0.4105960264900662,0.3191489361702128,0.5319148936170213,25.0,14.0,39.0,9.0,37.0,46.0,9.0,14.0,23.0,43.0,65.0,108.0,0.5813953488372093,0.7906976744186046,0.2153846153846154,0.4307692307692308,0.3611111111111111,0.5740740740740741,51.0,86.0,37.0,174.0,0.29310344827586204,0.5057471264367817,191.0,1.4580152671755726,134.0,1.0229007633587786,57.0,0.43511450381679406,152.0,1.0066225165562914,262.0,1.7350993377483444,-110.0,-0.7284768211920529,343.0,1.2163120567375887,-53.0,-0.1879432624113475,396.0,1.4042553191489362,92.0,2.13953488372093,38.0,0.8837209302325582,54.0,1.2558139534883719,58.0,0.8923076923076924,114.0,1.7538461538461538,-56.0,-0.8615384615384615,150.0,1.3888888888888888,152.0,1.4074074074074074,-2.0,-0.018518518518518517,193.0,1.1091954022988506,244.0,1.4022988505747127,-51.0,-0.29310344827586204
103,German DR,77.0,63.0,140.0,25.0,67.0,92.0,30.0,36.0,66.0,132.0,166.0,298.0,0.5833333333333334,0.8106060606060606,0.3795180722891566,0.5963855421686747,0.4697986577181208,0.6912751677852349,49.0,47.0,96.0,14.0,45.0,59.0,20.0,24.0,44.0,83.0,116.0,199.0,0.5903614457831325,0.8313253012048193,0.4051724137931034,0.6120689655172413,0.4824120603015075,0.7035175879396985,44.0,33.0,22.0,99.0,0.4444444444444444,0.6666666666666666,254.0,1.9242424242424243,125.0,0.946969696969697,129.0,0.9772727272727273,252.0,1.5180722891566265,236.0,1.4216867469879517,16.0,0.09638554216867479,506.0,1.6979865771812082,145.0,0.4865771812080537,361.0,1.2114093959731544,157.0,1.891566265060241,68.0,0.8192771084337349,89.0,1.072289156626506,181.0,1.5603448275862069,166.0,1.4310344827586208,15.0,0.12931034482758608,338.0,1.6984924623115578,234.0,1.1758793969849246,104.0,0.5226130653266332,168.0,1.696969696969697,127.0,1.2828282828282829,41.0,0.41414141414141414
104,Germany,331.0,249.0,580.0,91.0,122.0,213.0,113.0,95.0,208.0,535.0,466.0,1001.0,0.6186915887850467,0.8299065420560747,0.5343347639484979,0.7381974248927039,0.5794205794205795,0.7872127872127872,176.0,135.0,311.0,64.0,90.0,154.0,65.0,58.0,123.0,305.0,283.0,588.0,0.5770491803278689,0.7901639344262295,0.47703180212014135,0.6819787985865724,0.5289115646258503,0.7380952380952381,269.0,59.0,85.0,413.0,0.6513317191283293,0.8571428571428571,1319.0,2.4654205607476634,563.0,1.0523364485981308,756.0,1.4130841121495326,918.0,1.9699570815450644,602.0,1.2918454935622317,316.0,0.6781115879828328,2237.0,2.2347652347652347,1072.0,1.0709290709290709,1165.0,1.1638361638361638,733.0,2.40327868852459,363.0,1.1901639344262296,370.0,1.2131147540983604,528.0,1.8657243816254416,406.0,1.4346289752650176,122.0,0.431095406360424,1261.0,2.1445578231292517,769.0,1.3078231292517006,492.0,0.8367346938775511,976.0,2.36319612590799,396.0,0.9588377723970944,580.0,1.4043583535108959
105,Ghana,194.0,112.0,306.0,40.0,136.0,176.0,75.0,95.0,170.0,309.0,343.0,652.0,0.627831715210356,0.8705501618122977,0.32653061224489793,0.6034985422740525,0.46932515337423314,0.7300613496932515,74.0,50.0,124.0,14.0,70.0,84.0,32.0,48.0,80.0,120.0,168.0,288.0,0.6166666666666667,0.8833333333333333,0.2976190476190476,0.5833333333333334,0.4305555555555556,0.7083333333333334,182.0,92.0,90.0,364.0,0.5,0.7472527472527473,601.0,1.9449838187702266,242.0,0.7831715210355987,359.0,1.161812297734628,431.0,1.2565597667638484,435.0,1.2682215743440233,-4.0,-0.011661807580174877,1032.0,1.5828220858895705,355.0,0.5444785276073619,677.0,1.0383435582822085,264.0,2.2,100.0,0.8333333333333334,164.0,1.3666666666666667,227.0,1.3511904761904763,253.0,1.505952380952381,-26.0,-0.15476190476190466,491.0,1.7048611111111112,353.0,1.2256944444444444,138.0,0.4791666666666667,541.0,1.4862637362637363,324.0,0.8901098901098901,217.0,0.5961538461538461
106,Gibraltar,25.0,10.0,35.0,40.0,49.0,89.0,10.0,5.0,15.0,75.0,64.0,139.0,0.3333333333333333,0.4666666666666667,0.15625,0.234375,0.2517985611510791,0.3597122302158273,7.0,0.0,7.0,4.0,9.0,13.0,5.0,2.0,7.0,16.0,11.0,27.0,0.4375,0.75,0.0,0.18181818181818182,0.25925925925925924,0.5185185185185185,28.0,76.0,8.0,112.0,0.25,0.32142857142857145,100.0,1.3333333333333333,159.0,2.12,-59.0,-0.7866666666666668,60.0,0.9375,198.0,3.09375,-138.0,-2.15625,160.0,1.1510791366906474,-197.0,-1.4172661870503598,357.0,2.568345323741007,20.0,1.25,14.0,0.875,6.0,0.375,2.0,0.18181818181818182,29.0,2.6363636363636362,-27.0,-2.4545454545454546,22.0,0.8148148148148148,43.0,1.5925925925925926,-21.0,-0.7777777777777778,138.0,1.2321428571428572,314.0,2.8035714285714284,-176.0,-1.5714285714285714
107,Gotland,9.0,2.0,11.0,9.0,6.0,15.0,2.0,2.0,4.0,20.0,10.0,30.0,0.45,0.55,0.2,0.4,0.36666666666666664,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,4.0,30.0,0.36666666666666664,0.5,67.0,3.35,42.0,2.1,25.0,1.25,14.0,1.4,15.0,1.5,-1.0,-0.10000000000000009,81.0,2.7,24.0,0.8,57.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2.7,57.0,1.9,24.0,0.8
108,Gozo,3.0,1.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,5.0,6.0,11.0,0.6,0.6,0.16666666666666666,0.16666666666666666,0.36363636363636365,0.36363636363636365,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,10.0,0.3,0.3,23.0,4.6,9.0,1.8,14.0,2.8,5.0,0.8333333333333334,14.0,2.3333333333333335,-9.0,-1.5,28.0,2.5454545454545454,5.0,0.45454545454545453,23.0,2.090909090909091,17.0,17.0,1.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,1.0,1.0,16.0,16.0,11.0,1.1,22.0,2.2,-11.0,-1.1
109,Greece,142.0,86.0,228.0,95.0,132.0,227.0,71.0,81.0,152.0,308.0,299.0,607.0,0.461038961038961,0.6915584415584416,0.28762541806020064,0.5585284280936454,0.3756177924217463,0.6260296540362438,53.0,31.0,84.0,45.0,57.0,102.0,39.0,39.0,78.0,137.0,127.0,264.0,0.38686131386861317,0.6715328467153284,0.2440944881889764,0.5511811023622047,0.3181818181818182,0.6136363636363636,144.0,125.0,74.0,343.0,0.4198250728862974,0.6355685131195336,452.0,1.4675324675324675,357.0,1.1590909090909092,95.0,0.3084415584415583,302.0,1.0100334448160535,466.0,1.5585284280936456,-164.0,-0.548494983277592,754.0,1.242174629324547,-69.0,-0.11367380560131796,823.0,1.3558484349258648,191.0,1.3941605839416058,176.0,1.2846715328467153,15.0,0.10948905109489049,121.0,0.952755905511811,195.0,1.5354330708661417,-74.0,-0.5826771653543307,312.0,1.1818181818181819,371.0,1.4053030303030303,-59.0,-0.22348484848484848,442.0,1.2886297376093294,452.0,1.3177842565597668,-10.0,-0.029154518950437316
110,Greenland,13.0,12.0,25.0,13.0,28.0,41.0,5.0,5.0,10.0,31.0,45.0,76.0,0.41935483870967744,0.5806451612903226,0.26666666666666666,0.37777777777777777,0.32894736842105265,0.4605263157894737,1.0,0.0,1.0,2.0,4.0,6.0,1.0,0.0,1.0,4.0,4.0,8.0,0.25,0.5,0.0,0.0,0.125,0.25,24.0,35.0,9.0,68.0,0.35294117647058826,0.4852941176470588,77.0,2.4838709677419355,45.0,1.4516129032258065,32.0,1.032258064516129,68.0,1.511111111111111,109.0,2.422222222222222,-41.0,-0.911111111111111,145.0,1.9078947368421053,-9.0,-0.11842105263157894,154.0,2.026315789473684,6.0,1.5,5.0,1.25,1.0,0.25,3.0,0.75,15.0,3.75,-12.0,-3.0,9.0,1.125,20.0,2.5,-11.0,-1.375,136.0,2.0,134.0,1.9705882352941178,2.0,0.029411764705882353
111,Grenada,50.0,29.0,79.0,43.0,65.0,108.0,26.0,27.0,53.0,119.0,121.0,240.0,0.42016806722689076,0.6386554621848739,0.2396694214876033,0.4628099173553719,0.32916666666666666,0.55,9.0,7.0,16.0,14.0,19.0,33.0,8.0,10.0,18.0,31.0,36.0,67.0,0.2903225806451613,0.5483870967741935,0.19444444444444445,0.4722222222222222,0.23880597014925373,0.5074626865671642,63.0,75.0,35.0,173.0,0.36416184971098264,0.5664739884393064,244.0,2.0504201680672267,196.0,1.6470588235294117,48.0,0.403361344537815,151.0,1.2479338842975207,252.0,2.0826446280991737,-101.0,-0.834710743801653,395.0,1.6458333333333333,-53.0,-0.22083333333333333,448.0,1.8666666666666667,46.0,1.4838709677419355,50.0,1.6129032258064515,-4.0,-0.12903225806451601,44.0,1.2222222222222223,73.0,2.0277777777777777,-29.0,-0.8055555555555554,90.0,1.3432835820895523,123.0,1.835820895522388,-33.0,-0.4925373134328358,305.0,1.7630057803468209,325.0,1.8786127167630058,-20.0,-0.11560693641618497
